language	year	period	date	sentence
german	2021	Pre-ChatGPT	2021-08-24	Diese Impfungleichheit ist doch bekannt und einfach ein Skandal.
german	2021	Pre-ChatGPT	2021-02-09	Diese Information sei „streng vertraulich“ zu behandeln, soll es in der Nachricht heißen.
german	2021	Pre-ChatGPT	2021-10-07	Diese internationale Veranstaltung ist wichtig für die Entwicklung junger und vielversprechender Spielerinnen und Spieler.
german	2021	Pre-ChatGPT	2021-06-07	"Diese Kanadier vom Kanuverleih ""Albia Kanu"" warten ab Freitag auf neugierige Paddler."
german	2021	Pre-ChatGPT	2021-12-22	Diese können nach Quellen sortiert und nach Suchergebnissen gefiltert werden.
german	2021	Pre-ChatGPT	2021-09-03	Diese können sich darauf verlassen, dass sie nicht nur eine einwandfreie, physisch sichere Ladestation erwerben, sondern haben auch den Beleg dafür, dass IT-Sicherheit für das Unternehmen einen hohen Stellenwert hat.
german	2021	Pre-ChatGPT	2021-04-20	Diese können während eines Erdbebens leicht herunterstürzen und im Schlaf, wo man ja nicht schnell reagieren kann, schwere Verletzungen verursachen“, so der ORF-Wetterredakteur.
german	2021	Pre-ChatGPT	2021-12-21	Diese Kontaktbeschränkungen sollen bundesweit bis spätestens zum 28. Dezember eingeführt werden.
german	2021	Pre-ChatGPT	2021-05-05	"Die ""Selbsttests unter Aufsicht"" haben sich in drei Teststraßen und einer Gemeinde in Oberösterreich bewährt."
german	2021	Pre-ChatGPT	2021-01-12	Diese Leihe hatten sich alle Beteiligten sicherlich ganz anders vorgestellt!
german	2021	Pre-ChatGPT	2021-02-23	Diese Liegenschaften fügen sich, wie auf der Visualisierung ersichtlich, durch eine auf den angrenzenden Landschaftsraum abgestimmte Planung in das Ortsbild ein.
german	2021	Pre-ChatGPT	2021-09-26	Diese Lücke würde mit der nationalen Lösung geschlossen, sagte Cathomas.
german	2021	Pre-ChatGPT	2021-07-29	Diesem Bereich wird künftig auch die – heuer maßgeblich erweiterte – Digital Factory Vorarlberg einen Forschungsfokus widmen.
german	2021	Pre-ChatGPT	2021-07-29	Diese müssen nun in OÖ, bevor sie sich einen Hund zulegen, einen Sachkundeunterricht besuchen.
german	2021	Pre-ChatGPT	2021-05-14	Die Senatskanzlei reagierte tags darauf, am 15. April, und erklärte bei Twitter: „Das Foto ist eine Fälschung.
german	2021	Pre-ChatGPT	2021-06-12	Diesen Bewegungsprozess haben wir so sehr verinnerlicht, dass er von ganz alleine funktioniert.
german	2021	Pre-ChatGPT	2021-02-17	Diese neue Gattung infiziert nicht nur menschliche Wirte sondern auch deren Umgebung.
german	2021	Pre-ChatGPT	2021-02-03	"Diese neue Kooperation baut auf unseren bestehenden Verbindungen mit Curevac auf"", sagte Glaxosmithkline (GSK)-Chefin Emma Walmsley laut einer Mitteilung von Mittwoch."
german	2021	Pre-ChatGPT	2021-04-07	Diese Neuigkeit wurde in einer Konkret bedeutet das: Wenn zwei Nutzer miteinander schreiben, können sie Vorstrafen über die Anbindung einer anderen App direkt über einen Knopfdruck in Tinder abfragen.
german	2021	Pre-ChatGPT	2021-01-20	»Diesen sollten die Kultusministerien ernstnehmen und entsprechend agieren«, forderte der Verbandsvorsitzende Udo Beckmann gegenüber dem »Redaktionsnetzwerk Deutschland«.
german	2021	Pre-ChatGPT	2021-06-10	Dieser beobachtete, wie Uferschwalben versuchten, in ein verkaufsfertiges Sanddepot Brutröhren zu graben.
german	2021	Pre-ChatGPT	2021-07-07	Dieser betrifft unter anderem nahezu 50 000 Mercedes GLC- und GLK-Fahrzeugmodelle in Deutschland.
german	2021	Pre-ChatGPT	2021-06-03	Dieser Bezug auf Horst-Eberhard Richter ist nicht mehr so recht plausibel.
german	2021	Pre-ChatGPT	2021-09-27	Die serbische Regierung erkennt die Unabhängigkeit jedoch bis heute nicht an und betrachtet den Kosovo als abtrünnige Provinz.
german	2021	Pre-ChatGPT	2021-01-21	Diese Rechnung scheint aufzugehen, wenn man den Wahlumfragen Glauben schenken soll.
german	2021	Pre-ChatGPT	2021-02-12	Diese Regelung wird durch weitere Beispiele ergänzt, verschärft und gesetzlich untermauert.
german	2021	Pre-ChatGPT	2021-05-07	Dieser Einstufung liegen die folgenden »Erwägungen« zugrunde: »Bei der handelt es sich um eine eindeutig kommunistisch ausgerichtete Tageszeitung.
german	2021	Pre-ChatGPT	2021-04-13	«Diese Reise war für mich deshalb mehr als ein normaler Auftrag», sagt er.
german	2021	Pre-ChatGPT	2021-11-23	Diese relativ großen Partikel sind seltener als kleinere, aber weil sie einen großen Teil des gesamten Flüssigkeitsvolumens im Atem enthalten, können die von ihnen abgespaltenen Sekundärtröpfchen eine große Bedeutung haben.
german	2021	Pre-ChatGPT	2021-02-04	Dieser Fehler wurde nicht absichtlich gemacht, aber er ist natürlich unglaublich ärgerlich für Haller.
german	2021	Pre-ChatGPT	2021-08-18	Dieser gibt seinen Blues-Varianten eine eklektische Authentizität, die vielen Puristen abgeht.
german	2021	Pre-ChatGPT	2021-06-15	Dieser hielt in seiner Antrittsrede fest: „Der öffentliche Dienst ist gerade in Zeiten der Krise Garant für stabile Verhältnisse.
german	2021	Pre-ChatGPT	2021-05-10	Die serielle Musik, die Minimal Art sind die direkten Verwandten dieser „Works in Silence“, die aus der minimalen Verschiebung von Bewegungsmustern maximalen Effekt ziehen.
german	2021	Pre-ChatGPT	2021-05-06	Die Serie zum Wettbewerb Er war der Erzähler im Moria-Video von Joko und Klaas: Was wurde aus Milad Ebrahimi?
german	2021	Pre-ChatGPT	2021-12-27	Dieser Inhalt wird derzeit massiv gestreut und wurde bereits mehr als 210.000 Mal innerhalb der Chatgruppen geteilt.
german	2021	Pre-ChatGPT	2021-01-07	Dieser ist bei Schnee auf der Straße etwa dreimal, bei Glatteis siebenmal so lang.
german	2021	Pre-ChatGPT	2021-04-08	Dieser könnte dann zum Beispiel an einem eigens eingerichteten „Impftag“ oder zu speziellen Zeiten stattfinden.
german	2021	Pre-ChatGPT	2021-07-21	Dieser liefert schon einen recht guten Vorgeschmack davon, was Zuschauer bereits in wenigen Wochen erwartet.
german	2021	Pre-ChatGPT	2021-11-06	Dieser – nicht bösartige – „Erst-Tumor“ hat noch die konstruktive Aufgabe, das Zuckerproblem des Gesamtorganismus und damit den diabetischen Stoffwechsel aufzulösen.
german	2021	Pre-ChatGPT	2021-06-23	Dieser Norm unterliegen alle Helme, die für die Benutzung von schnellen E-Bikes bis 45 km/h vorgeschrieben sind.
german	2021	Pre-ChatGPT	2021-01-13	"Dieser Prozess ist ein Meilenstein im Kampf gegen die 'Ndrangheta"", so der ermittelnde Oberstaatsanwalt von Catanzaro, Nicola Gratteri."
german	2021	Pre-ChatGPT	2021-06-25	Dieser räumt besonders gut integrierten Familien mit minderjährigen Kindern dauerhaften Aufenthalt ein, wenn sie mindestens sechs Jahre lang geduldet waren und mehr als die Hälfte ihres Lebensunterhalts eigenständig bestreiten.
german	2021	Pre-ChatGPT	2021-10-05	Dieser sei seit längerer Zeit geplant, teilte die Schweizerische Nationalbank am Dienstag mit.
german	2021	Pre-ChatGPT	2021-03-19	Dieser soll ab 100 000 Euro Einkommen für Alleinstehende und 200 000 Euro für Paare bei 45 Prozent liegen.
german	2021	Pre-ChatGPT	2021-01-21	Dieser sollte die Summe in dessen Heimatland in Öl sowie Öl-Produkte investieren.
german	2021	Pre-ChatGPT	2021-02-18	Dieser sollte „die wirtschaftlichen, sozialen, geografischen und ökologischen Herausforderungen und Chancen der Regionen und Städte berücksichtigen“ und die lokale Bevölkerung in die Gestaltung und Umsetzung der künftigen Vorschläge einbeziehen.
german	2021	Pre-ChatGPT	2021-09-27	Dieser Spruch gilt für das neue Wohngebiet an der Pustohler Chaussee in Bützow.
german	2021	Pre-ChatGPT	2021-03-12	Dieser Umstand sorgt vor Ort für Irritationen, die Stimmung auf der Baustelle soll aus diesem Grund seit Wochen schlecht sein.
german	2021	Pre-ChatGPT	2021-04-07	Dieser unterstütze schnell und unbürokratisch bei der Suche nach einer einvernehmlichen Lösung, kläre schwierige Sachverhalte und erläuter rechtliche Zusammenhänge.
german	2021	Pre-ChatGPT	2021-01-27	Dieser User postete lediglich ein verheißungsvolles »Soon« unter einen Beitrag.
german	2021	Pre-ChatGPT	2021-07-11	Dieser verhielt sich zunächst still, alarmierte aber zum passenden Zeitpunkt die Polizei, die schon kurze Zeit später beide mutmaßlichen Einbrecher im Alter von 22 und 23 Jahren stellen konnte.
german	2021	Pre-ChatGPT	2021-05-04	Die Server von Apex Legends haben dem Spieler-Ansturm jedenfalls nicht standgehalten.
german	2021	Pre-ChatGPT	2021-04-27	Dieser Vorschlag wurde von der Verwaltung nicht aufgegriffen und von der CDU abgelehnt“, so die Gruppe.
german	2021	Pre-ChatGPT	2021-10-11	Dieser Vorwurf basiere auf reiner Vermutung des Ex-Mannes.
german	2021	Pre-ChatGPT	2021-07-22	Dieser wird jedoch genauso wie der Ökocent nicht einen Cent sein, sondern nur so genannt werden und dann real 10 bis 12 ct ausmachen.
german	2021	Pre-ChatGPT	2021-07-09	Dieses Angebot stehe insbesondere auch den Studierenden offen, sagte er.
german	2021	Pre-ChatGPT	2021-09-07	Diese Scharte will Trainer und Sportchef Christian Dubé mit der nahezu gleichen Mannschaft auswetzen.
german	2021	Pre-ChatGPT	2021-07-06	Diese seien schlechter zu merken als die früher verbreiteten, recht kurzen Nummern, die vor allem ältere Bestandsnutzer haben.
german	2021	Pre-ChatGPT	2021-01-20	Diese sei ordnungsgemäß erfolgt, und sie wünscht sich nun, dass es in den Einrichtungen „qualitätsvoll weitergeht.“
german	2021	Pre-ChatGPT	2021-10-04	Dieses Gefälle förderte das Entstehen philosophischer und künstlerischer Groß-Werke, die den Umbruch der Verhältnisse inszenierten.
german	2021	Pre-ChatGPT	2021-10-12	Dieses gibt die Daten montags an das RKI weiter, bei dem die Zahlen dann dienstags erscheinen.
german	2021	Pre-ChatGPT	2021-09-21	Diese sieht unter anderem vor, dass eine Gas-Pipeline nicht von dem Unternehmen betrieben werden darf, welches das Erdgas liefert.
german	2021	Pre-ChatGPT	2021-11-12	Diese sind zum Teil (abschreckend) hoch und werden manchmal auch von der neuen Bank (teilweise) übernommen.
german	2021	Pre-ChatGPT	2021-11-19	Diese Situationen hatte ich alle schon, durch den Film ist nichts Neues hinzugekommen.
german	2021	Pre-ChatGPT	2021-09-15	Dieses Modell soll Ende 2023 in Ulm in Produktion gehen.
german	2021	Pre-ChatGPT	2021-05-05	Dieses Nachholspiel soll ein Meilenstein im Abstiegskampf werden!
german	2021	Pre-ChatGPT	2021-06-10	Dieses Nationenturnier soll das Kontrastprogramm zu den Geisterspielen in den Vereinswettbewerben setzen.
german	2021	Pre-ChatGPT	2021-11-04	Diese sowie auch gar nicht durchgeführte Behandlungen soll er im großen Stil an Krankenkassen verrechnet haben.
german	2021	Pre-ChatGPT	2021-10-11	Diese spuken durch das düstere Gemäuer und jagen unerfahrenen Pokémon-Trainern einen gehörigen Schrecken ein.
german	2021	Pre-ChatGPT	2021-01-12	Dieses sogenannte Impeachment zieht laut der Verfassung ein Amtsenthebungsverfahren im Senat – der anderen Kongresskammer – nach sich.
german	2021	Pre-ChatGPT	2021-10-28	Diese Streckenverläufe wurden nunmehr auf 20 Meter breite Trassen eingeschränkt.
german	2021	Pre-ChatGPT	2021-03-02	Dieses Video „Wie viel verdienen Landespolitiker?“ ist das dritte in einer Videoserie, in der die EZ wichtige Fragen rund um die Wahl beantwortet.
german	2021	Pre-ChatGPT	2021-12-25	Diese trägt den Titel “Destruction” und ist schon die zweite EP, die von ihrem letzten Album “Dystopia” stammt.
german	2021	Pre-ChatGPT	2021-07-28	Diese trat am 26. Juli in Kraft und gilt voraussichtlich bis zum 23. August 2021.
german	2021	Pre-ChatGPT	2021-10-05	Diese Umstellung ist nun erfolgt, wie die Behörde auch in ihrem Wochenbericht anmerkt.
german	2021	Pre-ChatGPT	2021-06-23	Diese Unbestimmtheit spricht für weite politische Spielräume im Klimaschutz.
german	2021	Pre-ChatGPT	2021-09-17	Diese und andere Fragen werden im Rahmen des diesjährigen Philosophicums Lech vom 22. bis 26. September in Lech unter dem Motto „Als ob!
german	2021	Pre-ChatGPT	2021-06-28	Diese Ungewissheiten und Risiken hängen u.a. mit Faktoren zusammen, die nicht durch Bystronic beeinflusst oder genau vorausgesagt werden können, wie insbesondere zukünftige Marktbedingungen, Währungsschwankungen oder das Verhalten anderer Marktteilnehmer.
german	2021	Pre-ChatGPT	2021-12-10	Diese Unsicherheit, wenn man nie wisse, ob die Coronamassnahmen verschärft werden, sei eine Belastung.
german	2021	Pre-ChatGPT	2021-06-28	Diese Verbalnote, die am 17. Juni von Monsignor Paul Richard Gallagher an Italiens Botschafter am Heiligen Stuhl übergeben worden war, beinhaltete die Bitte, den Entwurf des italienischen Anti-Homophobie-Gesetzes, zu ändern.
german	2021	Pre-ChatGPT	2021-02-04	Diese werden durchschnittlich zwar in acht bis zehn Monaten fertiggestellt, können in Einzelfällen aber auch drei Jahre benötigen.
german	2021	Pre-ChatGPT	2021-06-21	Diese werden gebeten, sich bei der Polizei in Stendal unter der Telefonnummer 03931/682 0 zu melden.
german	2021	Pre-ChatGPT	2021-02-16	Diese Wertsteigerungen, sogenannte stille Reserven, sind in der Bilanz bislang nicht verbucht.
german	2021	Pre-ChatGPT	2021-06-21	Diese wirken durchblutungsfördernd, blutdrucksenkend, entsäuernd, entgiftend, entzündungshemmend etc.
german	2021	Pre-ChatGPT	2021-05-26	Diese wissenschaftlich erprobten Gedächtnis-Fitnessübungen sind ein abwechslungsreiches Training für die kleinen grauen Zellen.
german	2021	Pre-ChatGPT	2021-01-12	Diese Woche sollten Vorgespräche mit dem Unternehmen über den Vorabkauf seines Impfstoffkandidaten abgeschlossen werden, sagt EU-Verhandlungsführerin Sandra Gallina.
german	2021	Pre-ChatGPT	2021-02-16	Die sexuelle Penetration von unter 15-Jährigen durch einen Erwachsenen soll laut Justizminister Eric Dupond-Moretti grundsätzlich unter Strafe gestellt werden.
german	2021	Pre-ChatGPT	2021-04-21	Diese Zahl an Ausfällen bestätigt die Deutsche Post nicht, sie bittet die Kunden und Kundinnen für einzelne Verzögerungen um Entschuldigung und Verständnis.
german	2021	Pre-ChatGPT	2021-07-22	Dies geht aus den neuesten Angaben des Gesundheitsministeriums hervor.
german	2021	Pre-ChatGPT	2021-01-14	Dies gelte auch für die Gastronomie und Hotellerie.
german	2021	Pre-ChatGPT	2021-01-09	Dies gilt auch für Einrichtungen, die Speisen und Getränke ausgeben, insbesondere Cafés, Gaststätten, Kindertageseinrichtungen, Kantinen oder Pflegeeinrichtungen.
german	2021	Pre-ChatGPT	2021-08-16	Dies gilt auch für Fragen wie die Anerkennung von Zeugnissen, den Erwerb eines Führerscheins, die Regeln für den Fall einer Entlassung oder die Höhe des Kindergeldes.
german	2021	Pre-ChatGPT	2021-09-25	Dies hat vermutlich auch Superinvestor Prinz Khaled aus dem saudi-arabischen Königshaus bemerkt und sich nun rechtzeitig in Stellung gebracht.
german	2021	Pre-ChatGPT	2021-05-18	Die Shoa-Überlebenden berichten vom Zwangsaufenthalt in den sogenannten Displaced-Persons-Camps nach 1945 und ihrer Reise nach Australien.
german	2021	Pre-ChatGPT	2021-09-12	Die Show wird jeden in der Halle packen.
german	2021	Pre-ChatGPT	2021-04-22	Die Sieben-Tage-Inzidenz, also die Zahl der Neuinfektionen pro 100 000 Einwohner binnen sieben Tagen, ging von 130,3 auf 128,1 zurück.
german	2021	Pre-ChatGPT	2021-09-30	Die Sieben-Tage-Inzidenz für den Landkreis gibt das Landesgesundheitsamt mit 153,1 (Stand Donnerstag, 16 Uhr) an.
german	2021	Pre-ChatGPT	2021-11-26	Die Sieben-Tage-Inzidenz in den Niederlanden liegt bei fast 900 und ist damit aktuell eine der höchsten weltweit.
german	2021	Pre-ChatGPT	2021-11-08	Die Sieben-Tage-Inzidenz lag in Österreich zuletzt bei 599,6 - weit über dem deutschen Wert von etwas über 200. In Oberösterreich und im Salzburger Land hat die Inzidenz schon die Marke von 900 überschritten.
german	2021	Pre-ChatGPT	2021-05-07	Dies impliziere, dass er ein auf der Scharia basierendes gesellschaftliches und politisches System errichten wolle, heißt es weiter.
german	2021	Pre-ChatGPT	2021-05-06	"Dies ist die erste offizielle Orca-Aufzeichnung in unseren Datenbanken mit zugehörigen Fotos seit mehr als einem Jahrzehnt"", sagte Abby Crosby, Meeresschutzbeauftragte der Organisation."
german	2021	Pre-ChatGPT	2021-06-23	Dies ist eine Datenbank, an die bundesweit 30 000 Vergabestellen angeschlossen werden und in die Meldungen von Staatsanwaltschaft sowie Zoll einfließen.
german	2021	Pre-ChatGPT	2021-06-23	Dies ist jedoch nicht in jeder Situation -etwa bei einem stumpfen Aufprall ohne Rotationsbewegung des Velofahrers- gewährleistet.
german	2021	Pre-ChatGPT	2021-01-08	"Die Situation in den Nachbarländern Slowakei und Tschechien ist jedoch derzeit extrem angespannt"" betont Innenminister Nehammer."
german	2021	Pre-ChatGPT	2021-03-08	"Die Situation wird wieder deutlich angespannter, wenn auch regional durchaus unterschiedlich stark"", erläuterte Markstaller."
german	2021	Pre-ChatGPT	2021-10-31	Dies kenne Frei selbst nur zu gut, er würde oft als «Scharlatan» oder «Spinner» betitelt.
german	2021	Pre-ChatGPT	2021-02-03	Dies konnte durch die TV-Bilder, die dem VAR vorliegen, nicht zweifelsfrei widerlegt werden.
german	2021	Pre-ChatGPT	2021-09-21	Dies liege weit über den Durchschnitt von 66 Prozent für Prüfberichte im Landesbereich.
german	2021	Pre-ChatGPT	2021-03-12	Die Slowakei hatte zuvor um Hilfe gebeten, weil die Coronavirus-Pandemie dort sehr schwer wütet.
german	2021	Pre-ChatGPT	2021-09-23	Diesmal könnte es für die beim Direktmandat knapp werden.
german	2021	Pre-ChatGPT	2021-08-27	Diesmal mit einem konkreten Plan: Im aktuellen Stellenplan soll eine zusätzliche Stelle eingerichtet werden.
german	2021	Pre-ChatGPT	2021-08-24	Dies muss in den Schulen mit einem zeitgemäßen Unterrichts- und Schulkonzept einhergehen, das auch nach der Corona-Pandemie dringend benötigt wird.
german	2021	Pre-ChatGPT	2021-01-04	Dies, obwohl Beamte im Vergleich zu früher im Durchschnitt nun später in den Ruhestand treten und ihre Dienstzeit im Regelfall länger ist.
german	2021	Pre-ChatGPT	2021-04-23	Die Software AG nimmt bei der Umstellung auf Abo-Modelle weiter schrumpfende Umsätze in Kauf.
german	2021	Pre-ChatGPT	2021-05-04	Die sogenannte Bundes-Notbremse für Gegenden mit Sieben-Tage-Inzidenzen über 100 bleibt davon unberührt.
german	2021	Pre-ChatGPT	2021-06-18	Die sogenannte „dritte Welle“ scheint überwunden zu sein, wie die Stadt in einer Mitteilung schreibt.
german	2021	Pre-ChatGPT	2021-10-21	Die sogenannte Querdenker-Bewegung war aus Protest gegen die Maßnahmen der staatlichen Corona-Politik entstanden.
german	2021	Pre-ChatGPT	2021-02-02	Die Soldatinnen und Soldaten sollen am Mitte der Woche ihren Dienst antreten und zunächst für drei Wochen in der größten Stadt in Hessen im Einsatz bleiben.
german	2021	Pre-ChatGPT	2021-01-15	Die Solidarität untereinander aber sei groß, sagen die Sozialarbeiterinnen von Caritas und Diakonie.
german	2021	Pre-ChatGPT	2021-09-29	Die Soll-Arbeitszeit pro Woche überschreiten Lehrkräfte demnach im Schnitt um drei Stunden, allein durch die pandemiegetriebene Digitalisierung sei eine Stunde dazugekommen.
german	2021	Pre-ChatGPT	2021-08-15	Die sollten wir klären, solange die Fallzahlen niedrig sind und Ruhe herrscht.
german	2021	Pre-ChatGPT	2021-01-08	Die Sondersitzung war einberufen worden, um über die weiteren Maßnahmen zur Eindämmung der Corona-Pandemie zu beraten, die bereits beschlossen sind.
german	2021	Pre-ChatGPT	2021-03-23	Die Sonne geht später auf, es wird früher dunkel.
german	2021	Pre-ChatGPT	2021-12-10	Die sonst mit Ovationen so verwöhnte Russin sieht sich an diesem Abend mit einem gnadenlosen Publikum konfrontiert, das ihre Schwächen mit Buhrufen quittiert.
german	2021	Pre-ChatGPT	2021-10-26	Die Sorgen Kimmichs, der «persönlich noch ein paar Bedenken» wegen fehlender «Langzeitstudien» anführte, hatte Mertens im Interview der Deutschen Presse-Agentur zurückgewiesen.
german	2021	Pre-ChatGPT	2021-10-11	Die Spanier spielten nun schönen Fußball, was vor allem an dem faszinierenden Gavi lag, der gerade einmal 17 Jahre alt ist und noch darauf wartet, welcher Marktwert ihm von den Börsenhaien am Transfermarkt zugeteilt wird.
german	2021	Pre-ChatGPT	2021-02-01	Die Sparkasse gibt Tipps wie man sie erkennt und sich davor schützen kann.
german	2021	Pre-ChatGPT	2021-06-11	Die SPD-Abgeordnete Bärbel Kofler bezeichnete das Gesetz gar als „Paradigmenwechsel.“
german	2021	Pre-ChatGPT	2021-03-15	Die SPD hat sich immerhin schon länger auf Olaf Scholz festgelegt, und schlecht ist das nicht.
german	2021	Pre-ChatGPT	2021-03-01	Die Spender können eine feste Summe spenden oder für jede absolvierte Stunde des Treppenlaufs zum Beispiel einen Euro entrichten wollen.
german	2021	Pre-ChatGPT	2021-06-30	Die Spezialisten von COC kümmern sich zudem um den Second Level Support, die Bereitstellung der Applikationen und Desktops sowie Patching und Monitoring der Umgebung.
german	2021	Pre-ChatGPT	2021-03-16	Die Spiritualität im Stück von Haas wurde dadurch verblüffend offengelegt.
german	2021	Pre-ChatGPT	2021-06-25	Die SPÖ fordert Antworten von Verkehrslandesrat Stefan Schnöll (ÖVP).
german	2021	Pre-ChatGPT	2021-09-26	Die SPÖ kam auf 9,7 Prozent der Wählerstimmen (minus 0,4 Prozentpunkte) und bleibt bei fünf Mandaten: Mit 28 von 48 Stimmen im Gemeinderat wäre die rot-grün-rote Mehrheit größer als jene der zuletzt regierenden schwarz-blauen Koalition.
german	2021	Pre-ChatGPT	2021-01-30	Die Sportwelt nähert sich mit großen Schritten der Einjahresmarke im Hochleistungssport ohne Fans.
german	2021	Pre-ChatGPT	2021-01-20	Die SPÖ war in ihrer langen Geschichte immer eine staatstragende Partei.“
german	2021	Pre-ChatGPT	2021-09-06	"Die Sprecherin des Außenministeriums sagte: ""Diese Angriffe können als Vorbereitungshandlungen für Einflussoperationen wie Desinformationskampagnen im Zusammenhang mit der Bundestagswahl dienen."
german	2021	Pre-ChatGPT	2021-12-18	Die Sprecherin des Nato-Generalsekretärs Jens Stoltenberg, Oana Longescu, ging auf konkrete Fragen des Magazins demnach nicht ein.
german	2021	Pre-ChatGPT	2021-06-30	«Die spürbare Verbesserung der Geschäftslage brachte eine deutliche Entspannung am Arbeitsmarkt mit sich, verstärkt aber wieder den Fachkräftemangel», sagt Reto Halter.
german	2021	Pre-ChatGPT	2021-04-08	Die Spurensicherung des Landeskriminalamtes hat den Tatort bereits untersucht.
german	2021	Pre-ChatGPT	2021-09-06	Die Spurensuche an der Unfallstelle nahm gut zehn Stunden in Anspruch, erst am Vormittag konnte die Fahrbahn wieder frei gegeben werden.
german	2021	Pre-ChatGPT	2021-04-22	Dies schreibt die überarbeitete Verordnung für Infektionsschutzmaßnahmen der Hauptstadt vor.
german	2021	Pre-ChatGPT	2021-09-20	Dies sei etwa mit dem EKD-Projekt Digitale Kirchtürme gelungen, das die Auffindbarkeit mittels Suchmaschinen verbessere.
german	2021	Pre-ChatGPT	2021-09-17	Dies soll nun auch zu Hause möglich werden.
german	2021	Pre-ChatGPT	2021-12-10	Dies sollte ihm »mit aller Deutlichkeit« klargemacht werden.
german	2021	Pre-ChatGPT	2021-09-30	Die Staaten sind für den einstigen Vanderbilt-Amateur aber ohnehin längst die zweite Heimat.
german	2021	Pre-ChatGPT	2021-06-25	Die staatlichen Akteur*innen, an die man sich gerichtet hatte, gab es auf einmal nicht mehr.
german	2021	Pre-ChatGPT	2021-05-03	Die Staatsanwaltschaft habe ihre Berufung zurückgenommen und beide Seiten hätten Rechtsmittelverzicht erklärt, teilte das Düsseldorfer Amtsgericht am Montag mit.
german	2021	Pre-ChatGPT	2021-09-29	Die Staatsanwaltschaft Köln geht seit rund acht Jahren gegen die mittlerweile als illegal festgestellten Cum-Ex-Geschäfte vor, mit denen der deutsche Staat um mehrere Milliarden Euro betrogen wurde.
german	2021	Pre-ChatGPT	2021-11-16	Die Staatsbürgerpflicht ende nicht mit dem Zahlen von Steuern, man müsse auch an andere denken, „an Kinder, Kranke, an jene im Gesundheitswesen, die bis zur Erschöpfung gegen CoV kämpfen“.
german	2021	Pre-ChatGPT	2021-06-15	Die Staats- und Regierungschefs der NATO hätten ihm gedankt, dass er sich jetzt mit Putin treffe.
german	2021	Pre-ChatGPT	2021-02-10	"Die Stadt argumentiert im Rechtsstreit folgendermaßen: Um die ""Swap""-Geschäfte abschließen zu dürfen, hätte die Stadt Füssen eigentlich eine Genehmigung vom Landratsamt gebraucht."
german	2021	Pre-ChatGPT	2021-10-20	Die Stadt Hagenow kann beispielsweise keine E-Mails empfangen und ist nur telefonisch erreichbar, wie die Stadt auf ihrer Internetseite mitteilt.
german	2021	Pre-ChatGPT	2021-02-14	Die Stadt hat ihnen dafür eine Ausnahmegenehmigung vom allgemeinen Fütterungsverbot erteilt.
german	2021	Pre-ChatGPT	2021-12-18	Die Stadt hatte ihre Marktgebührensatzung zuletzt 2019 novelliert und dabei die Preise erhöht.
german	2021	Pre-ChatGPT	2021-01-15	Die Stadt Hilchenbach im Rothaargebirge hat den Abfahrtsskihang und die Rodelbahn auf der Ginsberger Heide bis auf Weiteres gesperrt, es gilt ein Betretungsverbot.
german	2021	Pre-ChatGPT	2021-11-11	Die Stadt rät aber, einen Mund-Nasen-Schutz zu tragen, wo die Abstände nicht eingehalten werden können.
german	2021	Pre-ChatGPT	2021-07-06	Die Stadtrodaer hatten fest mit einer zeitnahen SB-Terminal-Neueröffnung auf der „Schönen Aussicht“ gerechnet.
german	2021	Pre-ChatGPT	2021-07-14	Die Stadt Verl möchte den Neustart aktiv unterstützen: Bei einem Markt der Möglichkeiten am Sonntag, 3. Oktober, sind alle Vereine und Verbände eingeladen, sich der Öffentlichkeit zu präsentieren und ihre Angebote vorzustellen.
german	2021	Pre-ChatGPT	2021-08-25	Die Stadt Wien hat mit der Seestadt Aspern einen neuen Stadtteil aus dem Boden gestampft, der knapp vor der Fertigstellung eines Anschlusses an ein höherrangiges Verkehrsnetz, die sogenannte Stadtstraße, harrt.
german	2021	Pre-ChatGPT	2021-12-11	Die Stadt Wien sei verpflichtet, „diese Schäden von den Verursachern einzufordern“.
german	2021	Pre-ChatGPT	2021-12-12	Die Ständige Impfkommission hatte am Donnerstag angekündigt, dass sie die Corona-Impfung für Kinder von fünf bis elf Jahren mit Vorerkrankungen und Kontakt zu Risikopatienten empfehlen will.
german	2021	Pre-ChatGPT	2021-04-09	Die Ständige Impfkommission (STIKO) jedoch empfiehlt, dass die Betroffenen nun nach zwölf Wochen eine Zweitimpfung mit einem mRNA-Impfstoff von Biontech/Pfizer oder Moderna bekommen.
german	2021	Pre-ChatGPT	2021-12-07	Die stärkere Besteuerung sehr großen Reichtums in diesem Land sei dafür unerlässlich, so die Verbände.
german	2021	Pre-ChatGPT	2021-10-28	Die Stärkung der Abwehr erfolgt allerdings nicht durch das Immunsystem, sondern durch die Aktivierung von Genen, welche bestimmte Enzyme wie die Superoxid-Dismutase (SOD) und die Catalase (CTL) hervorbringen.
german	2021	Pre-ChatGPT	2021-11-04	Die Staude lassen sogar die Borkenkäfer in Ruh.
german	2021	Pre-ChatGPT	2021-11-30	Die steigenden Corona-Zahlen fordern auch im regionalen Fußball ihren Tribut – der Südbadische Fußballverband zog aufgrund der aktuellen Corona-Lage die Reißleine und beschloss die vorzeitige Winterpause.
